,Open,High,Low,Close,Volume,Dividends,Stock Splits,Volume_MA,Volume_MA_slope,Volume_trend
2024-03-08,2676.7900390625,2688.0,2668.3798828125,2680.35009765625,454300,0.0,0.0,482866.6666666667,-11140.0,하락
2024-03-11,2665.580078125,2677.2099609375,2658.739990234375,2659.840087890625,389800,0.0,0.0,469266.6666666667,-13600.0,하락
2024-03-12,2673.469970703125,2686.139892578125,2659.719970703125,2681.81005859375,404000,0.0,0.0,468020.0,-1246.666666666686,하락
2024-03-13,2694.7099609375,2701.449951171875,2679.5400390625,2693.570068359375,497200,0.0,0.0,460320.0,-7700.0,하락
2024-03-14,2698.3701171875,2718.760009765625,2696.31005859375,2718.760009765625,609300,0.0,0.0,463466.6666666667,3146.666666666686,상승
2024-03-15,2701.909912109375,2705.590087890625,2666.840087890625,2666.840087890625,582100,0.0,0.0,471846.6666666667,8380.0,상승
2024-03-18,2678.52001953125,2688.070068359375,2665.280029296875,2685.840087890625,408200,0.0,0.0,471366.6666666667,-480.0,하락
2024-03-19,2673.570068359375,2673.570068359375,2645.139892578125,2656.169921875,695900,0.0,0.0,482393.3333333333,11026.666666666628,상승
2024-03-20,2680.699951171875,2692.52001953125,2674.090087890625,2690.139892578125,720500,0.0,0.0,492140.0,9746.666666666686,상승
2024-03-21,2731.179931640625,2755.449951171875,2724.25,2754.860107421875,823700,0.0,0.0,518946.6666666667,26806.666666666686,상승
2024-03-22,2751.14990234375,2763.06005859375,2738.179931640625,2748.56005859375,509500,0.0,0.0,519840.0,893.3333333333139,상승
2024-03-25,2756.590087890625,2763.6298828125,2731.699951171875,2737.570068359375,489600,0.0,0.0,525546.6666666666,5706.666666666628,상승
2024-03-26,2756.419921875,2779.39990234375,2752.27001953125,2757.090087890625,448300,0.0,0.0,524953.3333333334,-593.3333333332557,하락
2024-03-27,2745.0,2762.030029296875,2745.0,2755.110107421875,510600,0.0,0.0,533726.6666666666,8773.333333333256,상승
2024-03-28,2753.219970703125,2756.860107421875,2742.679931640625,2745.820068359375,419300,0.0,0.0,530820.0,-2906.666666666628,하락
2024-03-29,2757.27001953125,2757.550048828125,2739.1201171875,2746.6298828125,495500,0.0,0.0,533566.6666666666,2746.666666666628,상승
2024-04-01,2766.239990234375,2769.8701171875,2747.39990234375,2747.860107421875,397600,0.0,0.0,534086.6666666666,520.0,상승
2024-04-02,2744.14990234375,2760.330078125,2737.18994140625,2753.159912109375,630400,0.0,0.0,549180.0,15093.333333333372,상승
2024-04-03,2730.679931640625,2732.2900390625,2706.969970703125,2706.969970703125,640800,0.0,0.0,558753.3333333334,9573.333333333372,상승
2024-04-04,2738.239990234375,2746.389892578125,2727.10009765625,2742.0,478000,0.0,0.0,550000.0,-8753.333333333372,하락
2024-04-05,2713.9599609375,2730.469970703125,2705.31005859375,2714.2099609375,621000,0.0,0.0,552593.3333333334,2593.333333333372,상승
2024-04-08,2718.760009765625,2725.580078125,2706.739990234375,2717.64990234375,620700,0.0,0.0,566760.0,14166.666666666628,상승
2024-04-09,2733.22998046875,2741.22998046875,2703.9599609375,2705.159912109375,470200,0.0,0.0,551713.3333333334,-15046.666666666628,하락
2024-04-11,2665.39990234375,2718.070068359375,2661.919921875,2706.9599609375,561300,0.0,0.0,541100.0,-10613.333333333372,하락
2024-04-12,2710.889892578125,2712.449951171875,2678.2099609375,2681.820068359375,513700,0.0,0.0,520433.3333333333,-20666.666666666686,하락
2024-04-15,2661.360107421875,2673.260009765625,2641.159912109375,2670.429931640625,562000,0.0,0.0,523933.3333333333,3500.0,상승
2024-04-16,2644.169921875,2647.60009765625,2601.449951171875,2609.6298828125,570200,0.0,0.0,529306.6666666666,5373.333333333314,상승
2024-04-17,2619.14990234375,2626.6298828125,2584.179931640625,2584.179931640625,414300,0.0,0.0,527040.0,-2266.666666666628,하락
2024-04-18,2595.4599609375,2642.030029296875,2593.260009765625,2634.699951171875,478800,0.0,0.0,524920.0,-2120.0,하락
2024-04-19,2600.68994140625,2609.89990234375,2553.550048828125,2591.860107421875,809500,0.0,0.0,550933.3333333334,26013.333333333372,상승
2024-04-22,2615.719970703125,2629.43994140625,2604.3701171875,2629.43994140625,401900,0.0,0.0,544693.3333333334,-6240.0,하락
2024-04-23,2632.14990234375,2641.780029296875,2619.719970703125,2623.02001953125,430300,0.0,0.0,546873.3333333334,2180.0,상승
2024-04-24,2662.840087890625,2677.85009765625,2662.840087890625,2675.75,325100,0.0,0.0,526520.0,-20353.333333333372,하락
2024-04-25,2646.800048828125,2656.510009765625,2628.6201171875,2628.6201171875,334100,0.0,0.0,506073.3333333333,-20446.666666666686,하락
2024-04-26,2650.93994140625,2662.10009765625,2641.35009765625,2656.330078125,450500,0.0,0.0,504240.0,-1833.333333333314,하락
2024-04-29,2675.4599609375,2687.43994140625,2665.2099609375,2687.43994140625,470500,0.0,0.0,494206.6666666667,-10033.333333333314,하락
2024-04-30,2693.219970703125,2710.22998046875,2687.2900390625,2692.06005859375,460100,0.0,0.0,483500.0,-10706.666666666686,하락
2024-05-02,2679.0400390625,2692.469970703125,2678.840087890625,2683.64990234375,351100,0.0,0.0,475560.0,-7940.0,하락
2024-05-03,2704.31005859375,2705.260009765625,2676.6298828125,2676.6298828125,338600,0.0,0.0,460713.3333333333,-14846.666666666686,하락
2024-05-07,2718.169921875,2734.360107421875,2716.6201171875,2734.360107421875,532200,0.0,0.0,461946.6666666667,1233.3333333333721,상승
2024-05-08,2732.110107421875,2745.050048828125,2727.929931640625,2745.050048828125,436300,0.0,0.0,453566.6666666667,-8380.0,하락
2024-05-09,2743.2900390625,2749.139892578125,2710.25,2712.139892578125,423800,0.0,0.0,443806.6666666667,-9760.0,하락
2024-05-10,2737.949951171875,2743.580078125,2723.2099609375,2727.6298828125,586100,0.0,0.0,455260.0,11453.333333333314,상승
2024-05-13,2735.199951171875,2738.3798828125,2713.919921875,2727.2099609375,625300,0.0,0.0,465026.6666666667,9766.666666666686,상승
2024-05-14,2732.97998046875,2735.820068359375,2722.739990234375,2730.340087890625,443300,0.0,0.0,440613.3333333333,-24413.333333333372,하락
2024-05-16,2770.27001953125,2773.4599609375,2748.219970703125,2753.0,521800,0.0,0.0,448606.6666666667,7993.333333333372,상승
2024-05-17,2751.469970703125,2752.169921875,2724.6201171875,2724.6201171875,575900,0.0,0.0,458313.3333333333,9706.666666666628,상승
2024-05-20,2741.239990234375,2756.409912109375,2734.639892578125,2742.139892578125,582100,0.0,0.0,475446.6666666667,17133.333333333372,상승
2024-05-21,2733.030029296875,2734.47998046875,2719.739990234375,2724.179931640625,560800,0.0,0.0,490560.0,15113.333333333314,상승
2024-05-22,2723.4599609375,2733.070068359375,2707.8701171875,2723.4599609375,484700,0.0,0.0,492840.0,2280.0,상승
2024-05-23,2719.030029296875,2734.27001953125,2704.0,2721.81005859375,427400,0.0,0.0,489966.6666666667,-2873.333333333314,하락
2024-05-24,2693.64990234375,2696.989990234375,2681.169921875,2687.60009765625,501600,0.0,0.0,492733.3333333333,2766.666666666628,상승
2024-05-27,2697.159912109375,2725.080078125,2693.659912109375,2722.989990234375,556700,0.0,0.0,506440.0,13706.666666666686,상승
2024-05-28,2715.52001953125,2730.1201171875,2714.340087890625,2722.85009765625,441000,0.0,0.0,513266.6666666667,6826.666666666686,상승
2024-05-29,2719.56005859375,2721.6298828125,2677.070068359375,2677.300048828125,439000,0.0,0.0,507053.3333333333,-6213.333333333372,하락
2024-05-30,2666.6298828125,2666.6298828125,2635.43994140625,2635.43994140625,371900,0.0,0.0,502760.0,-4293.333333333314,하락
2024-05-31,2657.8701171875,2664.47998046875,2635.77001953125,2636.52001953125,613700,0.0,0.0,515420.0,12660.0,상승
2024-06-03,2657.81005859375,2690.72998046875,2657.81005859375,2682.52001953125,782300,0.0,0.0,528500.0,13080.0,상승
2024-06-04,2668.72998046875,2679.469970703125,2659.429931640625,2662.10009765625,773500,0.0,0.0,538380.0,9880.0,상승
2024-06-05,2681.110107421875,2697.429931640625,2667.6298828125,2689.5,881500,0.0,0.0,567593.3333333334,29213.333333333372,상승
2024-06-07,2718.25,2729.6298828125,2705.22998046875,2722.669921875,783900,0.0,0.0,585066.6666666666,17473.333333333256,상승
2024-06-10,2698.7099609375,2718.889892578125,2689.18994140625,2701.169921875,506900,0.0,0.0,580466.6666666666,-4600.0,하락
2024-06-11,2716.719970703125,2718.8798828125,2702.169921875,2705.320068359375,558900,0.0,0.0,578920.0,-1546.6666666666279,하락
2024-06-12,2709.64990234375,2730.300048828125,2707.43994140625,2728.169921875,511000,0.0,0.0,575600.0,-3320.0,하락
2024-06-13,2764.179931640625,2776.719970703125,2752.610107421875,2754.889892578125,700000,0.0,0.0,589953.3333333334,14353.333333333372,상승
2024-06-14,2759.219970703125,2769.159912109375,2750.860107421875,2758.419921875,645000,0.0,0.0,604460.0,14506.666666666628,상승
2024-06-17,2754.830078125,2759.860107421875,2741.030029296875,2744.10009765625,594000,0.0,0.0,610620.0,6160.0,상승
2024-06-18,2765.699951171875,2772.35009765625,2759.030029296875,2763.919921875,561500,0.0,0.0,610940.0,320.0,상승
2024-06-19,2786.159912109375,2799.320068359375,2786.159912109375,2797.330078125,645700,0.0,0.0,624586.6666666666,13646.666666666628,상승
2024-06-20,2802.10009765625,2812.6201171875,2796.3701171875,2807.6298828125,758200,0.0,0.0,645866.6666666666,21280.0,상승
2024-06-21,2794.8701171875,2797.0,2777.330078125,2784.260009765625,631100,0.0,0.0,663146.6666666666,17280.0,상승
2024-06-24,2772.85009765625,2782.89990234375,2758.090087890625,2764.72998046875,592800,0.0,0.0,661753.3333333334,-1393.3333333332557,하락
2024-06-25,2765.760009765625,2780.419921875,2765.760009765625,2774.389892578125,714200,0.0,0.0,657213.3333333334,-4540.0,하락
2024-06-26,2767.429931640625,2792.070068359375,2762.97998046875,2792.050048828125,534300,0.0,0.0,641266.6666666666,-15946.666666666744,하락
2024-06-27,2767.6201171875,2784.330078125,2761.550048828125,2784.06005859375,396700,0.0,0.0,608946.6666666666,-32320.0,하락
2024-06-28,2792.7900390625,2797.820068359375,2782.39990234375,2797.820068359375,610600,0.0,0.0,597393.3333333334,-11553.333333333256,하락
2024-07-01,2792.9599609375,2805.949951171875,2783.97998046875,2804.31005859375,458800,0.0,0.0,594186.6666666666,-3206.6666666667443,하락
2024-07-02,2798.64990234375,2805.419921875,2776.6201171875,2780.860107421875,538400,0.0,0.0,592820.0,-1366.6666666666279,하락
2024-07-03,2797.139892578125,2799.699951171875,2774.7099609375,2794.010009765625,339800,0.0,0.0,581406.6666666666,-11413.333333333372,하락
2024-07-04,2817.06005859375,2824.93994140625,2808.8798828125,2824.93994140625,393200,0.0,0.0,560953.3333333334,-20453.333333333256,하락
2024-07-05,2836.2099609375,2871.9599609375,2836.2099609375,2862.22998046875,377600,0.0,0.0,543126.6666666666,-17826.666666666744,하락
2024-07-08,2862.580078125,2868.989990234375,2855.530029296875,2857.760009765625,424600,0.0,0.0,531833.3333333334,-11293.333333333256,하락
2024-07-09,2872.6298828125,2875.3701171875,2854.1298828125,2867.3798828125,455800,0.0,0.0,524786.6666666666,-7046.666666666744,하락
2024-07-10,2863.050048828125,2871.56005859375,2858.8701171875,2867.989990234375,471800,0.0,0.0,513193.3333333333,-11593.333333333314,하락
2024-07-11,2888.760009765625,2896.429931640625,2879.280029296875,2891.35009765625,461700,0.0,0.0,493426.6666666667,-19766.666666666628,하락
2024-07-12,2867.75,2872.25,2844.8798828125,2857.0,407400,0.0,0.0,478513.3333333333,-14913.333333333372,하락
2024-07-15,2869.14990234375,2872.89990234375,2848.929931640625,2860.919921875,424500,0.0,0.0,467293.3333333333,-11220.0,하락
2024-07-16,2861.7099609375,2872.2099609375,2857.070068359375,2866.090087890625,677300,0.0,0.0,464833.3333333333,-2460.0,하락
2024-07-17,2865.89990234375,2868.580078125,2841.330078125,2843.2900390625,548100,0.0,0.0,465753.3333333333,920.0,상승
2024-07-18,2805.639892578125,2824.35009765625,2799.02001953125,2824.35009765625,657700,0.0,0.0,483153.3333333333,17400.0,상승
2024-07-19,2800.2099609375,2802.679931640625,2776.989990234375,2795.4599609375,425600,0.0,0.0,470820.0,-12333.333333333314,하락
2024-07-22,2790.989990234375,2795.1201171875,2752.6298828125,2763.510009765625,463400,0.0,0.0,471126.6666666667,306.66666666668607,상승
2024-07-23,2788.830078125,2796.919921875,2765.81005859375,2774.2900390625,422700,0.0,0.0,463413.3333333333,-7713.333333333372,하락
2024-07-24,2755.5,2778.31005859375,2748.64990234375,2758.7099609375,468500,0.0,0.0,471993.3333333333,8580.0,상승
2024-07-25,2721.2900390625,2725.14990234375,2703.860107421875,2710.64990234375,439600,0.0,0.0,475086.6666666667,3093.333333333372,상승
2024-07-26,2724.989990234375,2738.39990234375,2715.75,2731.89990234375,513000,0.0,0.0,484113.3333333333,9026.666666666628,상승
2024-07-29,2748.320068359375,2776.860107421875,2742.68994140625,2765.530029296875,456500,0.0,0.0,486240.0,2126.666666666686,상승
2024-07-30,2744.39990234375,2754.530029296875,2732.820068359375,2738.18994140625,392900,0.0,0.0,482046.6666666667,-4193.333333333314,하락
2024-07-31,2745.580078125,2770.699951171875,2733.6298828125,2770.68994140625,556400,0.0,0.0,487686.6666666667,5640.0,상승
2024-08-01,2787.27001953125,2794.110107421875,2772.969970703125,2777.679931640625,480800,0.0,0.0,488960.0,1273.333333333314,상승
2024-08-02,2719.389892578125,2725.050048828125,2666.39990234375,2676.18994140625,531800,0.0,0.0,497253.3333333333,8293.333333333314,상승
2024-08-05,2611.300048828125,2611.300048828125,2386.9599609375,2441.550048828125,761900,0.0,0.0,519746.6666666667,22493.333333333372,상승
2024-08-06,2533.340087890625,2578.77001953125,2491.469970703125,2522.14990234375,566300,0.0,0.0,512346.6666666667,-7400.0,하락
2024-08-07,2515.27001953125,2594.830078125,2510.820068359375,2568.409912109375,476300,0.0,0.0,507560.0,-4786.666666666686,하락
2024-08-08,2530.2099609375,2570.340087890625,2518.52001953125,2556.72998046875,494700,0.0,0.0,496693.3333333333,-10866.666666666686,하락
2024-08-09,2603.080078125,2603.080078125,2575.89990234375,2588.429931640625,474200,0.0,0.0,499933.3333333333,3240.0,상승
2024-08-12,2602.159912109375,2622.860107421875,2602.010009765625,2618.300048828125,293100,0.0,0.0,488580.0,-11353.333333333314,하락
2024-08-13,2624.5,2636.1201171875,2607.52001953125,2621.5,378500,0.0,0.0,485633.3333333333,-2946.666666666686,하락
2024-08-14,2649.110107421875,2653.7099609375,2632.43994140625,2644.5,328700,0.0,0.0,476313.3333333333,-9320.0,하락
2024-08-16,2695.489990234375,2699.610107421875,2680.739990234375,2697.22998046875,385900,0.0,0.0,472733.3333333333,-3580.0,하락
2024-08-19,2697.969970703125,2699.840087890625,2664.280029296875,2674.360107421875,395600,0.0,0.0,464906.6666666667,-7826.666666666628,하락
2024-08-20,2699.739990234375,2706.050048828125,2686.06005859375,2696.6298828125,484200,0.0,0.0,466753.3333333333,1846.6666666666279,상승
2024-08-21,2687.199951171875,2704.97998046875,2684.610107421875,2701.1298828125,417300,0.0,0.0,468380.0,1626.666666666686,상승
2024-08-22,2710.949951171875,2711.3798828125,2690.35009765625,2707.669921875,441800,0.0,0.0,460740.0,-7640.0,하락
2024-08-23,2690.800048828125,2712.840087890625,2689.5400390625,2701.68994140625,330600,0.0,0.0,450726.6666666667,-10013.333333333314,하락
2024-08-26,2716.8798828125,2718.469970703125,2688.7900390625,2698.010009765625,333700,0.0,0.0,437520.0,-13206.666666666686,하락
2024-08-27,2696.239990234375,2700.179931640625,2681.919921875,2689.25,264100,0.0,0.0,404333.3333333333,-33186.666666666686,하락
2024-08-28,2690.590087890625,2695.510009765625,2671.590087890625,2689.830078125,280800,0.0,0.0,385300.0,-19033.333333333314,하락
2024-08-29,2657.179931640625,2672.89990234375,2649.56005859375,2662.280029296875,288800,0.0,0.0,372800.0,-12500.0,하락
2024-08-30,2676.719970703125,2686.510009765625,2668.659912109375,2674.31005859375,278800,0.0,0.0,358406.6666666667,-14393.333333333314,하락
2024-09-02,2683.800048828125,2686.97998046875,2658.31005859375,2681.0,267000,0.0,0.0,344593.3333333333,-13813.333333333372,하락
2024-09-03,2683.1201171875,2695.590087890625,2664.6298828125,2664.6298828125,303500,0.0,0.0,345286.6666666667,693.3333333333721,상승
2024-09-04,2589.93994140625,2608.1298828125,2578.070068359375,2580.800048828125,455500,0.0,0.0,350420.0,5133.333333333314,상승
2024-09-05,2598.360107421875,2615.800048828125,2560.64990234375,2575.5,379000,0.0,0.0,353773.3333333333,3353.333333333314,상승
2024-09-06,2576.659912109375,2576.93994140625,2529.31005859375,2544.280029296875,374800,0.0,0.0,353033.3333333333,-740.0,하락
2024-09-09,2498.669921875,2543.219970703125,2491.300048828125,2535.929931640625,270200,0.0,0.0,344673.3333333333,-8360.0,하락
2024-09-10,2542.68994140625,2544.830078125,2522.47998046875,2523.429931640625,347700,0.0,0.0,335573.3333333333,-9100.0,하락
2024-09-11,2524.860107421875,2526.1298828125,2493.3701171875,2513.3701171875,302600,0.0,0.0,327926.6666666667,-7646.666666666628,하락
2024-09-12,2547.5,2572.090087890625,2537.8701171875,2572.090087890625,340500,0.0,0.0,321173.3333333333,-6753.333333333372,하락
2024-09-13,2571.81005859375,2584.110107421875,2562.909912109375,2575.409912109375,358300,0.0,0.0,323020.0,1846.666666666686,상승
2024-09-19,2594.669921875,2598.679931640625,2550.090087890625,2580.800048828125,385100,0.0,0.0,326446.6666666667,3426.666666666686,상승
2024-09-20,2603.830078125,2619.550048828125,2591.39990234375,2593.3701171875,496000,0.0,0.0,341906.6666666667,15460.0,상승
2024-09-23,2596.469970703125,2603.570068359375,2588.489990234375,2602.010009765625,339100,0.0,0.0,345793.3333333333,3886.666666666628,상승
2024-09-24,2612.449951171875,2631.679931640625,2597.81005859375,2631.679931640625,355100,0.0,0.0,350213.3333333333,4420.0,상승
2024-09-25,2652.7099609375,2663.360107421875,2596.320068359375,2596.320068359375,454500,0.0,0.0,361926.6666666667,11713.333333333372,상승
2024-09-26,2630.909912109375,2671.570068359375,2630.300048828125,2671.570068359375,324900,0.0,0.0,365786.6666666667,3860.0,상승
2024-09-27,2674.580078125,2681.449951171875,2649.780029296875,2649.780029296875,413000,0.0,0.0,373086.6666666667,7300.0,상승
2024-09-30,2665.239990234375,2668.659912109375,2593.27001953125,2593.27001953125,358900,0.0,0.0,366646.6666666667,-6440.0,하락
2024-10-02,2566.550048828125,2591.610107421875,2555.4599609375,2561.68994140625,351000,0.0,0.0,364780.0,-1866.666666666686,하락
2024-10-04,2563.699951171875,2585.590087890625,2555.570068359375,2569.7099609375,414300,0.0,0.0,367413.3333333333,2633.333333333314,상승
2024-10-07,2579.199951171875,2611.929931640625,2561.4599609375,2610.3798828125,343700,0.0,0.0,372313.3333333333,4900.0,상승
